exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
30,50,1,0,1,0,1,0,0,14,0,6.4614701,336,3,0,0,1,0,0,0,0,900
31,48,1,0,1,0,1,0,0,14,0,6.5792499,336,4,0,0,0,1,0,0,0,961
32,52,0,0,1,0,1,0,0,14,0,6.8976998,336,5,0,0,0,0,1,0,0,1024
33,50,0,0,1,0,1,0,0,14,0,6.42487,336,6,0,0,0,0,0,1,0,1089
34,47,1,0,1,0,1,0,0,14,0,6.9147301,336,7,0,0,0,0,0,0,1,1156
4,49,1,0,1,1,1,0,0,12,0,6.6528602,337,1,1,0,0,0,0,0,0,16
5,52,0,0,1,1,1,0,0,12,0,6.77422,337,2,0,1,0,0,0,0,0,25
6,52,0,0,1,1,1,0,0,12,0,6.9077601,337,3,0,0,1,0,0,0,0,36
7,50,0,0,1,1,1,0,0,12,0,6.9688501,337,4,0,0,0,1,0,0,0,49
8,51,0,0,1,1,1,0,0,12,0,6.9622402,337,5,0,0,0,0,1,0,0,64
9,50,0,0,1,1,1,0,0,12,0,7.1082401,337,6,0,0,0,0,0,1,0,81
10,50,0,0,1,1,1,0,0,12,0,7.39326,337,7,0,0,0,0,0,0,1,100
9,49,1,0,0,1,0,1,1,12,0,5.9864502,338,1,1,0,0,0,0,0,0,81
10,49,1,0,0,1,0,1,1,12,0,5.9558401,338,2,0,1,0,0,0,0,0,100
11,49,1,0,0,1,0,1,1,12,0,6.1841502,338,3,0,0,1,0,0,0,0,121
12,48,1,0,0,1,0,1,1,12,0,6.1923599,338,4,0,0,0,1,0,0,0,144
13,47,1,0,0,1,0,1,1,12,0,6.6253901,338,5,0,0,0,0,1,0,0,169
14,47,1,0,0,1,0,1,1,12,0,6.62007,338,6,0,0,0,0,0,1,0,196
15,47,1,0,0,1,0,1,1,12,0,6.8023901,338,7,0,0,0,0,0,0,1,225
9,51,0,0,0,0,0,1,0,12,0,5.8833199,339,1,1,0,0,0,0,0,0,81
10,50,0,0,0,0,0,1,0,12,0,5.8860998,339,2,0,1,0,0,0,0,0,100
11,49,0,0,0,0,0,1,0,12,0,5.9348898,339,3,0,0,1,0,0,0,0,121
12,48,0,0,0,0,0,1,0,12,0,6.0799298,339,4,0,0,0,1,0,0,0,144
13,49,0,0,0,0,0,1,0,12,0,6.0799298,339,5,0,0,0,0,1,0,0,169
14,47,0,0,0,0,0,1,0,12,0,6.0822201,339,6,0,0,0,0,0,1,0,196
15,48,0,0,0,0,0,1,0,12,0,6.2634001,339,7,0,0,0,0,0,0,1,225
28,23,0,0,0,1,1,0,1,12,0,6.5764699,340,1,1,0,0,0,0,0,0,784
29,42,0,0,0,1,1,0,1,12,0,6.6644101,340,2,0,1,0,0,0,0,0,841
30,47,0,0,0,1,1,0,1,12,0,6.7369699,340,3,0,0,1,0,0,0,0,900
31,47,0,0,0,1,1,0,1,12,0,6.80793,340,4,0,0,0,1,0,0,0,961
32,47,0,0,0,1,1,0,1,12,0,6.80793,340,5,0,0,0,0,1,0,0,1024
33,47,0,0,0,1,1,0,1,12,0,6.9177098,340,6,0,0,0,0,0,1,0,1089
34,47,0,0,0,1,1,0,1,12,0,7.04141,340,7,0,0,0,0,0,0,1,1156
7,48,0,0,0,1,1,0,0,17,0,6.9057498,341,1,1,0,0,0,0,0,0,49
8,48,0,0,0,1,1,0,0,17,0,6.9057498,341,2,0,1,0,0,0,0,0,64
9,49,0,0,0,1,1,0,0,17,0,7.2456598,341,3,0,0,1,0,0,0,0,81
10,48,0,1,0,1,1,0,0,17,0,7.3777599,341,4,0,0,0,1,0,0,0,100
11,49,0,1,0,1,1,0,0,17,0,7.4730701,341,5,0,0,0,0,1,0,0,121
12,48,0,1,0,1,1,0,0,17,0,7.5755801,341,6,0,0,0,0,0,1,0,144
13,49,0,1,0,1,1,0,0,17,0,7.6732202,341,7,0,0,0,0,0,0,1,169
31,48,0,1,0,1,1,0,0,9,0,6.4552002,342,1,1,0,0,0,0,0,0,961
32,48,0,1,0,1,1,0,0,9,0,6.5581999,342,2,0,1,0,0,0,0,0,1024
33,47,0,1,0,1,1,0,0,9,0,6.6631298,342,3,0,0,1,0,0,0,0,1089
34,48,0,1,0,1,1,0,1,9,0,6.84588,342,4,0,0,0,1,0,0,0,1156
35,48,0,1,0,1,1,0,0,9,0,6.9256001,342,5,0,0,0,0,1,0,0,1225
36,48,0,1,0,1,1,0,0,9,0,7.1364799,342,6,0,0,0,0,0,1,0,1296
37,47,0,1,0,1,1,0,0,9,0,7.2703099,342,7,0,0,0,0,0,0,1,1369
27,45,0,1,0,1,1,0,0,12,0,6.9057498,343,1,1,0,0,0,0,0,0,729
28,47,0,1,0,1,1,0,0,12,0,6.9057498,343,2,0,1,0,0,0,0,0,784
29,46,0,1,0,1,1,0,1,12,0,7.18539,343,3,0,0,1,0,0,0,0,841
30,46,0,1,0,1,1,0,0,12,0,7.2442298,343,4,0,0,0,1,0,0,0,900
31,46,0,1,0,1,1,0,0,12,0,7.3112202,343,5,0,0,0,0,1,0,0,961
32,45,0,1,0,1,1,0,0,12,0,7.3758798,343,6,0,0,0,0,0,1,0,1024
33,43,0,1,0,1,1,0,0,12,0,7.19519,343,7,0,0,0,0,0,0,1,1089
19,49,0,0,0,1,1,0,0,17,0,6.9057498,344,1,1,0,0,0,0,0,0,361
20,46,0,1,0,1,1,0,0,17,0,6.9057498,344,2,0,1,0,0,0,0,0,400
21,50,0,0,0,1,0,0,0,17,0,7.6009002,344,3,0,0,1,0,0,0,0,441
22,47,0,0,0,1,0,0,0,17,0,7.7186899,344,4,0,0,0,1,0,0,0,484
23,50,0,1,0,1,1,0,0,17,0,7.7406602,344,5,0,0,0,0,1,0,0,529
24,49,0,1,0,1,1,0,0,17,0,7.6009002,344,6,0,0,0,0,0,1,0,576
25,48,0,1,0,1,1,0,0,17,0,7.6810999,344,7,0,0,0,0,0,0,1,625
17,49,0,1,0,1,1,0,1,11,1,6.1633101,345,1,1,0,0,0,0,0,0,289
18,50,0,1,0,1,1,0,1,11,1,6.3099198,345,2,0,1,0,0,0,0,0,324
19,50,0,1,0,1,1,0,1,11,1,6.30445,345,3,0,0,1,0,0,0,0,361
20,50,0,1,0,1,1,0,1,11,1,6.62007,345,4,0,0,0,1,0,0,0,400
21,49,0,1,0,1,1,0,1,11,1,6.4769702,345,5,0,0,0,0,1,0,0,441
22,49,0,1,0,1,1,0,1,11,1,6.5510802,345,6,0,0,0,0,0,1,0,484
23,49,0,1,0,1,1,0,1,11,1,6.4769702,345,7,0,0,0,0,0,0,1,529
22,38,0,0,0,1,1,0,1,17,0,6.9057498,346,1,1,0,0,0,0,0,0,484
23,44,0,0,0,1,1,0,1,17,0,6.9057498,346,2,0,1,0,0,0,0,0,529
24,42,0,0,0,1,1,0,1,17,0,6.5792499,346,3,0,0,1,0,0,0,0,576
25,37,0,0,0,1,1,0,1,17,0,7.0475202,346,4,0,0,0,1,0,0,0,625
26,39,0,0,0,1,1,0,1,17,0,7.0900798,346,5,0,0,0,0,1,0,0,676
27,36,0,0,0,1,1,0,1,17,0,7.3225098,346,6,0,0,0,0,0,1,0,729
28,40,0,0,0,1,1,0,1,17,0,7.31322,346,7,0,0,0,0,0,0,1,784
18,38,0,0,0,0,1,0,0,17,0,6.77422,347,1,1,0,0,0,0,0,0,324
19,39,0,0,0,0,1,0,0,17,0,6.8875499,347,2,0,1,0,0,0,0,0,361
20,36,0,0,0,0,1,0,0,17,0,6.9077601,347,3,0,0,1,0,0,0,0,400
21,37,0,0,0,0,1,0,0,17,0,6.9650798,347,4,0,0,0,1,0,0,0,441
22,39,0,0,0,0,1,0,0,17,0,6.9565501,347,5,0,0,0,0,1,0,0,484
23,39,0,0,0,0,1,0,0,17,0,7.1966901,347,6,0,0,0,0,0,1,0,529
24,36,0,0,0,0,1,0,0,17,0,7.1308999,347,7,0,0,0,0,0,0,1,576
27,48,0,1,1,1,1,0,0,16,0,6.9057498,348,1,1,0,0,0,0,0,0,729
28,47,0,1,1,1,1,0,0,16,0,6.9057498,348,2,0,1,0,0,0,0,0,784
29,49,0,1,1,1,1,0,0,16,0,7.8438501,348,3,0,0,1,0,0,0,0,841
30,48,0,1,1,1,1,0,0,16,0,7.9373698,348,4,0,0,0,1,0,0,0,900
31,48,0,1,1,1,1,0,0,16,0,8.1016798,348,5,0,0,0,0,1,0,0,961
32,35,0,1,1,1,1,0,0,16,0,7.9193602,348,6,0,0,0,0,0,1,0,1024
33,25,0,1,1,1,0,0,0,16,0,8.0202703,348,7,0,0,0,0,0,0,1,1089
3,51,1,0,1,1,1,0,0,12,0,6.1398802,349,1,1,0,0,0,0,0,0,9
4,49,0,0,1,1,1,0,0,12,0,6.5666699,349,2,0,1,0,0,0,0,0,16
5,50,0,0,1,1,1,0,0,12,0,6.6515698,349,3,0,0,1,0,0,0,0,25
6,50,0,0,1,1,1,0,0,12,0,6.8330302,349,4,0,0,0,1,0,0,0,36
7,49,0,0,1,1,1,0,0,12,0,6.9716702,349,5,0,0,0,0,1,0,0,49
8,48,0,0,1,1,1,0,0,12,0,7.0783401,349,6,0,0,0,0,0,1,0,64
9,49,0,0,1,1,1,0,0,12,0,7.1966901,349,7,0,0,0,0,0,0,1,81
37,40,1,0,1,1,1,0,1,11,0,6.5510802,350,1,1,0,0,0,0,0,0,1369
38,38,1,0,1,1,1,0,1,11,0,6.6871099,350,2,0,1,0,0,0,0,0,1444
39,46,1,0,1,1,1,0,0,11,0,6.7522702,350,3,0,0,1,0,0,0,0,1521
40,46,1,0,1,1,1,0,1,11,0,6.8134398,350,4,0,0,0,1,0,0,0,1600
41,46,1,0,1,1,1,0,1,11,0,6.96035,350,5,0,0,0,0,1,0,0,1681
42,44,0,0,1,1,1,0,1,11,0,7.0201898,350,6,0,0,0,0,0,1,0,1764
43,43,1,0,1,1,1,0,1,11,0,7.0817099,350,7,0,0,0,0,0,0,1,1849
23,49,1,1,0,0,1,0,0,8,0,5.92693,351,1,1,0,0,0,0,0,0,529
24,49,1,1,0,0,1,0,0,8,0,5.9914598,351,2,0,1,0,0,0,0,0,576
25,48,1,1,0,0,1,0,1,8,0,6.5736799,351,3,0,0,1,0,0,0,0,625
26,51,1,1,0,0,1,0,1,8,0,6.6656799,351,4,0,0,0,1,0,0,0,676
27,47,1,1,0,0,1,0,1,8,0,6.6970301,351,5,0,0,0,0,1,0,0,729
28,44,1,1,0,0,1,0,1,8,0,6.8200202,351,6,0,0,0,0,0,1,0,784
29,50,1,1,0,0,1,0,1,8,0,6.9450498,351,7,0,0,0,0,0,0,1,841
5,50,0,0,1,1,1,0,0,14,0,6.4377499,352,1,1,0,0,0,0,0,0,25
6,49,0,0,1,1,1,0,0,14,0,6.5736799,352,2,0,1,0,0,0,0,0,36
7,49,0,0,1,1,1,0,0,14,0,6.6528602,352,3,0,0,1,0,0,0,0,49
8,48,0,0,1,1,1,0,0,14,0,6.82655,352,4,0,0,0,1,0,0,0,64
9,49,0,0,1,1,1,0,0,14,0,6.9077601,352,5,0,0,0,0,1,0,0,81
10,48,0,0,1,1,1,0,0,14,0,7.03615,352,6,0,0,0,0,0,1,0,100
11,48,0,0,1,1,1,0,0,14,0,7.0422902,352,7,0,0,0,0,0,0,1,121
30,47,0,1,0,1,1,0,0,17,0,6.9057498,353,1,1,0,0,0,0,0,0,900
31,48,0,1,0,1,1,0,0,17,0,6.9057498,353,2,0,1,0,0,0,0,0,961
32,45,0,1,0,1,1,0,0,17,0,8.1605196,353,3,0,0,1,0,0,0,0,1024
33,47,0,1,0,1,1,0,0,17,0,8.0063696,353,4,0,0,0,1,0,0,0,1089
34,47,0,1,0,1,1,0,0,17,0,8.0551596,353,5,0,0,0,0,1,0,0,1156
35,47,0,1,0,1,1,0,0,17,0,7.94591,353,6,0,0,0,0,0,1,0,1225
36,47,0,1,0,1,1,0,0,17,0,7.9830999,353,7,0,0,0,0,0,0,1,1296
21,49,1,1,0,1,1,0,1,12,1,6.5042901,354,1,1,0,0,0,0,0,0,441
22,47,1,1,0,1,1,0,1,12,1,6.5510802,354,2,0,1,0,0,0,0,0,484
23,48,1,1,0,1,1,0,1,12,1,6.6450901,354,3,0,0,1,0,0,0,0,529
24,49,1,1,0,1,1,0,1,12,1,6.64639,354,4,0,0,0,1,0,0,0,576
25,49,1,1,0,1,1,0,1,12,1,6.9077601,354,5,0,0,0,0,1,0,0,625
26,46,1,1,0,1,1,0,1,12,1,7.0139198,354,6,0,0,0,0,0,1,0,676
27,49,1,1,0,1,1,0,1,12,1,7.0900798,354,7,0,0,0,0,0,0,1,729
7,47,0,0,1,1,1,0,0,12,0,5.7683201,355,1,1,0,0,0,0,0,0,49
8,50,0,0,1,1,1,0,0,12,0,5.8999,355,2,0,1,0,0,0,0,0,64
9,50,1,0,1,1,1,0,1,12,0,6.6079998,355,3,0,0,1,0,0,0,0,81
10,51,1,0,1,1,1,0,1,12,0,6.84588,355,4,0,0,0,1,0,0,0,100
11,49,1,0,1,1,1,0,0,12,0,6.0867701,355,5,0,0,0,0,1,0,0,121
12,51,1,0,0,0,1,0,0,12,0,6.3099198,355,6,0,0,0,0,0,1,0,144
13,51,1,0,0,0,1,0,0,12,0,6.3099198,355,7,0,0,0,0,0,0,1,169
4,50,1,1,0,1,1,0,0,12,0,6.3902402,356,1,1,0,0,0,0,0,0,16
5,50,1,1,0,1,1,0,0,12,0,6.4907198,356,2,0,1,0,0,0,0,0,25
6,50,1,1,0,1,1,0,0,12,0,6.6187401,356,3,0,0,1,0,0,0,0,36
7,50,1,1,0,1,1,0,0,12,0,6.8057199,356,4,0,0,0,1,0,0,0,49
8,50,1,1,0,1,1,0,0,12,0,6.9037499,356,5,0,0,0,0,1,0,0,64
9,51,1,1,0,1,1,0,0,12,0,6.98101,356,6,0,0,0,0,0,1,0,81
10,50,1,1,0,1,1,0,0,12,0,7.0621901,356,7,0,0,0,0,0,0,1,100
16,44,1,1,0,1,1,0,1,12,0,6.3456402,357,1,1,0,0,0,0,0,0,256
17,49,1,1,0,1,1,0,1,12,0,6.5147099,357,2,0,1,0,0,0,0,0,289
18,46,1,1,0,1,1,0,1,12,0,6.5792499,357,3,0,0,1,0,0,0,0,324
19,48,1,1,0,1,1,0,1,12,0,6.6333199,357,4,0,0,0,1,0,0,0,361
20,48,1,1,0,1,1,0,1,12,0,6.8023901,357,5,0,0,0,0,1,0,0,400
21,48,1,1,0,1,1,0,1,12,0,6.8875499,357,6,0,0,0,0,0,1,0,441
22,48,1,1,0,1,1,0,1,12,0,7.0075998,357,7,0,0,0,0,0,0,1,484
16,40,0,0,0,0,1,0,1,16,0,6.4907198,358,1,1,0,0,0,0,0,0,256
17,36,0,0,0,0,1,0,1,16,0,6.5147099,358,2,0,1,0,0,0,0,0,289
18,39,0,0,0,0,1,0,0,16,0,6.5510802,358,3,0,0,1,0,0,0,0,324
19,35,0,0,0,0,1,0,1,16,0,6.7080798,358,4,0,0,0,1,0,0,0,361
20,38,0,0,0,0,1,0,1,16,0,6.8200202,358,5,0,0,0,0,1,0,0,400
21,37,0,0,0,0,1,0,1,16,0,6.4598999,358,6,0,0,0,0,0,1,0,441
22,36,0,0,0,0,1,0,1,16,0,6.9911799,358,7,0,0,0,0,0,0,1,484
36,48,1,1,0,0,1,0,1,10,0,5.98141,359,1,1,0,0,0,0,0,0,1296
37,49,1,1,0,0,1,0,1,10,0,5.98141,359,2,0,1,0,0,0,0,0,1369
38,40,1,1,0,0,1,0,1,10,0,6.1092501,359,3,0,0,1,0,0,0,0,1444
39,48,1,1,0,0,1,0,1,10,0,6.2146101,359,4,0,0,0,1,0,0,0,1521
40,49,1,1,0,0,1,0,1,10,0,6.2576699,359,5,0,0,0,0,1,0,0,1600
41,39,1,1,0,0,1,0,1,10,0,6.3243599,359,6,0,0,0,0,0,1,0,1681
42,48,1,1,0,0,1,0,1,10,0,6.43294,359,7,0,0,0,0,0,0,1,1764
28,48,0,1,0,1,1,0,0,12,0,6.9057498,360,1,1,0,0,0,0,0,0,784
29,48,0,1,0,1,1,0,0,12,0,6.9057498,360,2,0,1,0,0,0,0,0,841
30,49,0,1,0,1,1,0,0,12,0,7.2442298,360,3,0,0,1,0,0,0,0,900
31,48,0,1,0,1,1,0,0,12,0,6.9565501,360,4,0,0,0,1,0,0,0,961
32,47,0,1,0,1,1,0,0,12,0,7.0030699,360,5,0,0,0,0,1,0,0,1024
33,46,0,1,0,1,1,0,0,12,0,7.1731901,360,6,0,0,0,0,0,1,0,1089
34,48,0,1,0,1,1,0,0,12,0,7.1308999,360,7,0,0,0,0,0,0,1,1156
5,49,0,0,0,1,0,1,0,17,0,5.4161,361,1,1,0,0,0,0,0,0,25
6,52,0,0,0,1,0,1,0,17,0,5.4806399,361,2,0,1,0,0,0,0,0,36
7,20,0,0,0,1,0,1,0,17,0,6.2146101,361,3,0,0,1,0,0,0,0,49
8,50,0,0,0,1,0,1,0,17,0,6.25383,361,4,0,0,0,1,0,0,0,64
9,49,0,0,0,1,0,1,0,17,0,6.3438802,361,5,0,0,0,0,1,0,0,81
10,48,0,0,1,1,0,1,0,17,0,7.1701198,361,6,0,0,0,0,0,1,0,100
11,51,0,0,1,1,0,1,0,17,0,7.2167101,361,7,0,0,0,0,0,0,1,121
20,52,1,0,1,0,1,0,0,10,0,6.5861702,362,1,1,0,0,0,0,0,0,400
21,52,1,0,1,0,1,0,0,10,0,6.66185,362,2,0,1,0,0,0,0,0,441
22,51,1,0,1,0,1,0,0,10,0,6.8134398,362,3,0,0,1,0,0,0,0,484
23,51,1,0,1,0,1,0,0,10,0,6.8617101,362,4,0,0,0,1,0,0,0,529
24,52,1,0,1,0,1,0,0,10,0,7.0690198,362,5,0,0,0,0,1,0,0,576
25,52,1,0,1,0,1,0,0,10,0,7.0774999,362,6,0,0,0,0,0,1,0,625
26,51,1,0,1,0,1,0,0,10,0,7.1107001,362,7,0,0,0,0,0,0,1,676
15,49,1,1,0,0,1,0,1,12,0,6.1224899,363,1,1,0,0,0,0,0,0,225
16,49,1,1,0,0,1,0,1,12,0,6.1654201,363,2,0,1,0,0,0,0,0,256
17,49,1,1,0,0,1,0,1,12,0,6.21661,363,3,0,0,1,0,0,0,0,289
18,42,1,1,0,0,1,0,1,12,0,6.5652599,363,4,0,0,0,1,0,0,0,324
19,34,1,1,0,0,1,0,1,12,0,6.62007,363,5,0,0,0,0,1,0,0,361
20,47,1,1,0,0,1,0,1,12,0,6.6933198,363,6,0,0,0,0,0,1,0,400
21,47,1,0,0,0,1,0,1,12,0,6.8023901,363,7,0,0,0,0,0,0,1,441
20,49,0,1,0,1,0,1,0,13,0,6.4377499,364,1,1,0,0,0,0,0,0,400
21,47,0,1,0,1,0,1,0,13,0,6.3969302,364,2,0,1,0,0,0,0,0,441
22,48,0,1,0,1,0,1,0,13,0,6.4707999,364,3,0,0,1,0,0,0,0,484
23,47,0,1,0,1,0,1,0,13,0,6.7452402,364,4,0,0,0,1,0,0,0,529
24,48,0,1,0,1,0,1,0,13,0,6.77422,364,5,0,0,0,0,1,0,0,576
25,47,0,1,0,1,0,1,0,13,0,6.7901001,364,6,0,0,0,0,0,1,0,625
26,47,1,1,0,1,0,1,0,13,0,6.7901001,364,7,0,0,0,0,0,0,1,676
32,48,0,0,0,1,1,0,0,17,0,6.9057498,365,1,1,0,0,0,0,0,0,1024
33,49,0,0,0,1,1,0,0,17,0,6.9057498,365,2,0,1,0,0,0,0,0,1089
34,49,0,0,0,1,1,0,0,17,0,5.0172801,365,3,0,0,1,0,0,0,0,1156
35,50,0,0,0,1,1,0,0,17,0,7.3777599,365,4,0,0,0,1,0,0,0,1225
36,48,0,0,0,1,1,0,0,17,0,7.46737,365,5,0,0,0,0,1,0,0,1296
37,47,0,0,0,1,1,0,0,17,0,7.3777599,365,6,0,0,0,0,0,1,0,1369
38,49,0,0,0,1,1,0,0,17,0,7.3310599,365,7,0,0,0,0,0,0,1,1444
12,47,1,0,0,1,1,0,0,12,0,6.62007,366,1,1,0,0,0,0,0,0,144
13,50,1,0,0,1,1,0,0,12,0,6.5510802,366,2,0,1,0,0,0,0,0,169
14,51,1,0,0,1,1,0,0,12,0,6.5510802,366,3,0,0,1,0,0,0,0,196
15,46,0,0,1,1,1,0,0,12,0,5.8721199,366,4,0,0,0,1,0,0,0,225
16,52,0,0,1,1,1,0,0,12,0,6.9256001,366,5,0,0,0,0,1,0,0,256
17,51,0,0,1,1,1,0,0,12,0,6.7650399,366,6,0,0,0,0,0,1,0,289
18,50,0,0,1,1,1,0,0,12,0,6.6821098,366,7,0,0,0,0,0,0,1,324
25,50,1,1,0,1,1,0,0,9,0,6.5147099,367,1,1,0,0,0,0,0,0,625
26,42,1,1,0,1,1,0,0,9,0,6.7627301,367,2,0,1,0,0,0,0,0,676
27,49,1,1,0,1,1,0,0,9,0,6.9373102,367,3,0,0,1,0,0,0,0,729
28,48,1,1,0,1,1,0,0,9,0,6.8297901,367,4,0,0,0,1,0,0,0,784
29,38,1,1,0,1,1,0,0,9,0,6.8824401,367,5,0,0,0,0,1,0,0,841
30,50,1,1,0,1,1,0,0,9,0,6.9800801,367,6,0,0,0,0,0,1,0,900
31,49,1,1,0,1,1,0,0,9,0,7.0900798,367,7,0,0,0,0,0,0,1,961
9,49,0,1,1,1,1,0,0,16,0,6.4677,368,1,1,0,0,0,0,0,0,81
10,49,0,1,1,1,1,0,0,16,0,6.62007,368,2,0,1,0,0,0,0,0,100
11,49,0,0,1,1,1,0,0,16,0,6.7684898,368,3,0,0,1,0,0,0,0,121
12,47,0,0,1,1,1,0,0,16,0,6.99577,368,4,0,0,0,1,0,0,0,144
13,49,0,0,1,1,1,0,0,16,0,7.1364799,368,5,0,0,0,0,1,0,0,169
14,48,0,0,1,1,1,0,0,16,0,7.3777599,368,6,0,0,0,0,0,1,0,196
15,48,0,0,1,1,1,0,0,16,0,7.5496101,368,7,0,0,0,0,0,0,1,225
2,50,1,0,0,1,1,0,1,14,0,6.2971101,369,1,1,0,0,0,0,0,0,4
3,50,1,0,0,1,1,0,1,14,0,6.49224,369,2,0,1,0,0,0,0,0,9
4,50,0,0,0,1,1,0,1,14,0,6.7452402,369,3,0,0,1,0,0,0,0,16
5,49,1,0,0,1,1,0,1,14,0,6.8824401,369,4,0,0,0,1,0,0,0,25
6,50,1,0,0,1,1,0,1,14,0,6.9565501,369,5,0,0,0,0,1,0,0,36
7,49,1,0,0,1,1,0,1,14,0,7.0475202,369,6,0,0,0,0,0,1,0,49
8,48,1,0,0,1,1,0,1,14,0,7.1308999,369,7,0,0,0,0,0,0,1,64
9,49,0,0,0,1,1,0,1,12,0,6.6025901,370,1,1,0,0,0,0,0,0,81
10,49,0,0,0,1,1,0,1,12,0,6.6240702,370,2,0,1,0,0,0,0,0,100
11,49,0,0,0,1,1,0,1,12,0,6.7153802,370,3,0,0,1,0,0,0,0,121
12,49,0,0,0,1,1,0,1,12,0,6.84268,370,4,0,0,0,1,0,0,0,144
13,47,0,0,0,1,1,0,1,12,0,7.0255399,370,5,0,0,0,0,1,0,0,169
14,48,0,0,0,1,1,0,1,12,0,7.2233,370,6,0,0,0,0,0,1,0,196
15,47,0,0,0,1,1,0,1,12,0,7.0900798,370,7,0,0,0,0,0,0,1,225
31,46,1,0,0,1,1,0,1,10,0,6.5652599,371,1,1,0,0,0,0,0,0,961
32,47,1,0,0,1,1,0,1,10,0,6.6592898,371,2,0,1,0,0,0,0,0,1024
33,47,1,0,0,1,1,0,1,10,0,6.7878399,371,3,0,0,1,0,0,0,0,1089
34,47,1,0,0,1,1,0,1,10,0,6.8543501,371,4,0,0,0,1,0,0,0,1156
35,47,1,0,0,1,1,0,1,10,0,6.9660201,371,5,0,0,0,0,1,0,0,1225
36,47,1,0,0,1,1,0,1,10,0,7.1538301,371,6,0,0,0,0,0,1,0,1296
37,47,1,0,0,1,1,0,1,10,0,7.1090598,371,7,0,0,0,0,0,0,1,1369
9,49,0,0,0,1,0,1,0,16,0,6.52209,372,1,1,0,0,0,0,0,0,81
10,49,0,0,0,1,0,1,0,16,0,6.5861702,372,2,0,1,0,0,0,0,0,100
11,47,0,0,0,1,0,1,0,16,0,6.6528602,372,3,0,0,1,0,0,0,0,121
12,48,0,0,0,1,0,1,0,16,0,6.6528602,372,4,0,0,0,1,0,0,0,144
13,48,0,0,0,1,0,1,0,16,0,6.7776499,372,5,0,0,0,0,1,0,0,169
14,47,0,0,0,1,0,1,0,16,0,6.8023901,372,6,0,0,0,0,0,1,0,196
15,48,0,0,0,1,0,1,0,16,0,6.93049,372,7,0,0,0,0,0,0,1,225
16,47,0,0,1,1,0,1,0,11,1,6.0567799,373,1,1,0,0,0,0,0,0,256
17,50,0,0,1,1,0,1,0,11,1,6.2344098,373,2,0,1,0,0,0,0,0,289
18,50,0,0,1,1,0,1,0,11,1,6.3969302,373,3,0,0,1,0,0,0,0,324
19,50,0,0,1,1,0,1,0,11,1,6.3985901,373,4,0,0,0,1,0,0,0,361
20,50,0,0,1,1,0,1,0,11,1,6.3969302,373,5,0,0,0,0,1,0,0,400
21,49,0,0,1,1,0,1,0,11,1,6.3969302,373,6,0,0,0,0,0,1,0,441
22,47,0,0,1,1,0,1,0,11,1,6.4769702,373,7,0,0,0,0,0,0,1,484
13,50,1,0,0,0,1,0,0,9,0,5.7683201,374,1,1,0,0,0,0,0,0,169
14,50,1,0,0,0,1,0,0,9,0,5.8579302,374,2,0,1,0,0,0,0,0,196
15,49,1,0,0,0,1,0,0,9,0,6.0378699,374,3,0,0,1,0,0,0,0,225
16,50,1,0,0,0,1,0,0,9,0,6.1070199,374,4,0,0,0,1,0,0,0,256
17,50,1,0,0,0,1,0,0,9,0,6.17379,374,5,0,0,0,0,1,0,0,289
18,50,1,0,0,0,1,0,0,9,0,6.23245,374,6,0,0,0,0,0,1,0,324
19,49,1,0,0,0,1,0,0,9,0,6.2672,374,7,0,0,0,0,0,0,1,361
20,46,1,0,1,1,0,1,1,11,1,5.6835799,375,1,1,0,0,0,0,0,0,400
21,45,1,0,1,1,0,1,1,11,1,5.7333398,375,2,0,1,0,0,0,0,0,441
22,41,1,0,1,1,0,1,1,11,1,5.8860998,375,3,0,0,1,0,0,0,0,484
23,40,1,0,1,1,0,1,0,11,1,5.9454198,375,4,0,0,0,1,0,0,0,529
24,38,1,0,1,1,0,1,1,11,1,6.01372,375,5,0,0,0,0,1,0,0,576
25,42,0,0,1,1,0,1,0,11,1,6.0234499,375,6,0,0,0,0,0,1,0,625
26,36,0,0,1,1,0,1,0,11,1,6.1070199,375,7,0,0,0,0,0,0,1,676
27,47,0,0,0,0,1,0,0,12,0,6.49224,376,1,1,0,0,0,0,0,0,729
28,48,0,0,0,0,1,0,0,12,0,6.5510802,376,2,0,1,0,0,0,0,0,784
29,48,0,0,0,0,1,0,0,12,0,6.6066499,376,3,0,0,1,0,0,0,0,841
30,48,0,0,0,0,1,0,0,12,0,6.6846099,376,4,0,0,0,1,0,0,0,900
31,47,0,0,0,0,1,0,0,12,0,6.7452402,376,5,0,0,0,0,1,0,0,961
32,49,1,0,0,0,1,0,0,12,0,6.8023901,376,6,0,0,0,0,0,1,0,1024
33,47,0,0,0,0,1,0,0,12,0,6.8564601,376,7,0,0,0,0,0,0,1,1089
21,50,0,0,1,1,1,0,0,12,0,6.8297901,377,1,1,0,0,0,0,0,0,441
22,50,0,0,1,1,1,0,0,12,0,6.9057498,377,2,0,1,0,0,0,0,0,484
23,49,0,0,1,1,1,0,0,12,0,6.9077601,377,3,0,0,1,0,0,0,0,529
24,50,0,0,1,1,1,0,0,12,0,7.0475202,377,4,0,0,0,1,0,0,0,576
